Combination,Load,Sliding Distance,Sliding Speed,Phase,Wear Rate
CoFeNiMnSi,20,1000,2,BCC_FCC,2.62
CoFeNiMnSi,20,1000,3,BCC_FCC,2.568
CoFeNiMnSi,20,1500,1,BCC_FCC,2.58
CoFeNiMnSi,20,1500,2,BCC_FCC,2.925
CoFeNiMnSi,20,1500,3,BCC_FCC,2.746
CoFeNiMnSi,30,500,1,BCC_FCC,2.968
CoFeNiMnSi,30,500,2,BCC_FCC,2.885
CoFeNiMnSi,30,500,3,BCC_FCC,2.903
CoFeNiMnSi,30,1000,1,BCC_FCC,2.614
CoFeNiMnSi,30,1000,2,BCC_FCC,2.743
CoFeNiMnSi,30,1000,3,BCC_FCC,2.973
CoFeNiMnSi,30,1500,1,BCC_FCC,2.853
CoFeNiMnSi,30,1500,2,BCC_FCC,2.601
CoFeNiMnSi,30,1500,3,BCC_FCC,2.576
CoFeNiTiMo,10,500,1,BCC_FCC,2.556
CoFeNiTiMo,10,500,2,BCC_FCC,2.906
CoFeNiTiMo,10,500,3,BCC_FCC,2.648
CoFeNiTiMo,10,1000,1,BCC_FCC,2.686
CoFeNiTiMo,10,1000,2,BCC_FCC,2.577
CoFeNiTiMo,10,1000,3,BCC_FCC,2.984
CoFeNiTiMo,10,1500,1,BCC_FCC,2.534
CoFeNiTiMo,10,1500,2,BCC_FCC,2.89
CoFeNiTiMo,10,1500,3,BCC_FCC,2.619
CoFeNiTiMo,20,500,1,BCC_FCC,2.64
CoFeNiTiMo,20,500,2,BCC_FCC,2.652
CoFeNiTiMo,20,500,3,BCC_FCC,2.953
CoFeNiTiMo,20,1000,1,BCC_FCC,2.84
CoFeNiTiMo,20,1000,2,BCC_FCC,2.678
CoFeNiTiMo,20,1000,3,BCC_FCC,2.505
CoFeNiTiMo,20,1500,1,BCC_FCC,2.79
CoFeNiTiMo,20,1500,2,BCC_FCC,2.981
CoFeNiTiMo,20,1500,3,BCC_FCC,2.783
CoFeNiTiMo,30,500,1,BCC_FCC,2.915
CoFeNiTiMo,30,500,2,BCC_FCC,2.865
CoFeNiTiMo,30,500,3,BCC_FCC,2.981
CoFeNiTiMo,30,1000,1,BCC_FCC,2.837
CoFeNiTiMo,30,1000,2,BCC_FCC,2.733
CoFeNiTiMo,30,1000,3,BCC_FCC,2.604
CoFeNiTiMo,30,1500,1,BCC_FCC,2.67
CoFeNiTiMo,30,1500,2,BCC_FCC,2.661
CoFeNiTiMo,30,1500,3,BCC_FCC,2.505
CoFeNiTiSi,10,500,1,MIP,2.242
CoFeNiTiSi,10,500,2,MIP,2.285
CoFeNiTiSi,10,500,3,MIP,2.4
CoFeNiTiSi,10,1000,1,MIP,2.275
CoFeNiTiSi,10,1000,2,MIP,2.302
CoFeNiTiSi,10,1000,3,MIP,2.426
CoFeNiTiSi,10,1500,1,MIP,2.331
CoFeNiTiSi,10,1500,2,MIP,2.32
CoFeNiTiSi,10,1500,3,MIP,2.437
CoFeNiTiSi,20,500,1,MIP,1.972
CoFeNiTiSi,20,500,2,MIP,1.978
CoFeNiTiSi,20,500,3,MIP,2.05
CoFeNiTiSi,20,1000,1,MIP,2.014
CoFeNiTiSi,20,1000,2,MIP,2.008
CoFeNiTiSi,20,1000,3,MIP,2.088
CoFeNiTiSi,20,1500,1,MIP,2.073
CoFeNiTiSi,20,1500,2,MIP,2.042
CoFeNiTiSi,20,1500,3,MIP,2.12
CoFeNiTiSi,30,500,1,MIP,1.794
CoFeNiTiSi,30,500,2,MIP,1.71
CoFeNiTiSi,30,500,3,MIP,1.78
CoFeNiTiSi,30,1000,1,MIP,1.842
CoFeNiTiSi,30,1000,2,MIP,1.761
CoFeNiTiSi,30,1000,3,MIP,1.823
CoFeNiTiSi,30,1500,1,MIP,1.899
CoFeNiTiSi,30,1500,2,MIP,1.817
CoFeNiTiSi,30,1500,3,MIP,1.881
CoFeNiMoSi,10,500,1,BCC,2.862
CoFeNiMoSi,10,500,2,BCC,2.856
CoFeNiMoSi,10,500,3,BCC,2.926
CoFeNiMoSi,10,1000,1,BCC,2.733
CoFeNiMoSi,10,1000,2,BCC,2.753
CoFeNiMoSi,10,1000,3,BCC,2.934
CoFeNiMoSi,10,1500,1,BCC,2.678
CoFeNiMoSi,10,1500,2,BCC,2.534
CoFeNiMoSi,10,1500,3,BCC,2.781
CoFeNiMoSi,20,500,1,BCC,2.703
CoFeNiMoSi,20,500,2,BCC,2.897
CoFeNiMoSi,20,500,3,BCC,2.923
CoFeNiMoSi,20,1000,1,BCC,2.922
CoFeNiMoSi,20,1000,2,BCC,2.719
CoFeNiMoSi,20,1000,3,BCC,2.692
CoFeNiMoSi,20,1500,1,BCC,2.912
CoFeNiMoSi,20,1500,2,BCC,2.883
CoFeNiMoSi,20,1500,3,BCC,2.552
CoFeNiMoSi,30,500,1,BCC,2.809
CoFeNiMoSi,30,500,2,BCC,2.647
CoFeNiMoSi,30,500,3,BCC,2.763
CoFeNiMoSi,30,1000,1,BCC,2.516
CoFeNiMoSi,30,1000,2,BCC,2.689
CoFeNiMoSi,30,1000,3,BCC,2.568
CoFeNiMoSi,30,1500,1,BCC,2.595
CoFeNiMoSi,30,1500,2,BCC,2.831
CoFeNiMoSi,30,1500,3,BCC,2.579
CoFeMnTiMo,10,500,1,FCC,2.693
CoFeMnTiMo,10,500,2,FCC,2.915
CoFeMnTiMo,10,500,3,FCC,2.967
CoFeMnTiMo,10,1000,1,FCC,2.776
CoFeMnTiMo,10,1000,2,FCC,2.705
CoFeMnTiMo,10,1000,3,FCC,2.643
CoFeMnTiMo,10,1500,1,FCC,2.863
CoFeMnTiMo,10,1500,2,FCC,2.872
CoFeMnTiMo,10,1500,3,FCC,2.747
CoFeMnTiMo,20,500,1,FCC,2.948
CoFeMnTiMo,20,500,2,FCC,2.829
CoFeMnTiMo,20,500,3,FCC,2.849
CoFeMnTiMo,20,1000,1,FCC,2.686
CoFeMnTiMo,20,1000,2,FCC,2.681
CoFeMnTiMo,20,1000,3,FCC,2.846
CoFeMnTiMo,20,1500,1,FCC,2.733
CoFeMnTiMo,20,1500,2,FCC,2.894
CoFeMnTiMo,20,1500,3,FCC,2.713
CoFeMnTiMo,30,500,1,FCC,2.928
CoFeMnTiMo,30,500,2,FCC,2.61
CoFeMnTiMo,30,500,3,FCC,2.789
CoFeMnTiMo,30,1000,1,FCC,2.569
CoFeMnTiMo,30,1000,2,FCC,2.905
CoFeMnTiMo,30,1000,3,FCC,2.627
CoFeMnTiMo,30,1500,1,FCC,2.566
CoFeMnTiMo,30,1500,2,FCC,2.65
CoFeMnTiMo,30,1500,3,FCC,2.588
CoFeMnTiSi,10,500,1,FCC,2.883
CoFeMnTiSi,10,500,2,FCC,2.557
CoFeMnTiSi,10,500,3,FCC,2.689
CoFeMnTiSi,10,1000,1,FCC,2.73
CoFeMnTiSi,10,1000,2,FCC,2.769
CoFeMnTiSi,10,1000,3,FCC,2.936
CoFeMnTiSi,10,1500,1,FCC,2.955
CoFeMnTiSi,10,1500,2,FCC,2.631
CoFeMnTiSi,10,1500,3,FCC,2.673
CoFeMnTiSi,20,500,1,FCC,2.888
CoFeMnTiSi,20,500,2,FCC,2.729
CoFeMnTiSi,20,500,3,FCC,2.733
CoFeMnTiSi,20,1000,1,FCC,2.745
CoFeMnTiSi,20,1000,2,FCC,2.748
CoFeMnTiSi,20,1000,3,FCC,2.859
CoFeMnTiSi,20,1500,1,FCC,2.762
CoFeMnTiSi,20,1500,2,FCC,2.78
CoFeMnTiSi,20,1500,3,FCC,2.92
CoFeMnTiSi,30,500,1,FCC,2.595
CoFeMnTiSi,30,500,2,FCC,2.794
CoFeMnTiSi,30,500,3,FCC,2.601
CoFeMnTiSi,30,1000,1,FCC,2.58
CoFeMnTiSi,30,1000,2,FCC,2.536
CoFeMnTiSi,30,1000,3,FCC,2.799
CoFeMnTiSi,30,1500,1,FCC,2.583
CoFeMnTiSi,30,1500,2,FCC,2.716
CoFeMnTiSi,30,1500,3,FCC,2.686
CoFeMnMoSi,10,500,1,BCC,2.869
CoFeMnMoSi,10,500,2,BCC,2.902
CoFeMnMoSi,10,500,3,BCC,2.677
CoFeMnMoSi,10,1000,1,BCC,2.56
CoFeMnMoSi,10,1000,2,BCC,2.676
CoFeMnMoSi,10,1000,3,BCC,2.85
CoFeMnMoSi,10,1500,1,BCC,2.886
CoFeMnMoSi,10,1500,2,BCC,2.669
CoFeMnMoSi,10,1500,3,BCC,2.691
CoFeMnMoSi,20,500,1,BCC,2.587
CoFeMnMoSi,20,500,2,BCC,2.909
CoFeMnMoSi,20,500,3,BCC,2.644
CoFeMnMoSi,20,1000,1,BCC,2.523
CoFeMnMoSi,20,1000,2,BCC,2.684
CoFeMnMoSi,20,1000,3,BCC,2.56
CoFeMnMoSi,20,1500,1,BCC,2.871
CoFeMnMoSi,20,1500,2,BCC,2.528
CoFeMnMoSi,20,1500,3,BCC,2.891
CoFeMnMoSi,30,500,1,BCC,2.759
CoFeMnMoSi,30,500,2,BCC,2.907
CoFeMnMoSi,30,500,3,BCC,2.693
CoFeMnMoSi,30,1000,1,BCC,2.503
CoFeMnMoSi,30,1000,2,BCC,2.811
CoFeMnMoSi,30,1000,3,BCC,2.756
CoFeMnMoSi,30,1500,1,BCC,2.544
CoFeMnMoSi,30,1500,2,BCC,2.505
CoFeMnMoSi,30,1500,3,BCC,2.641
CoFeTiMoSi,10,500,1,BCC,2.574
CoFeTiMoSi,10,500,2,BCC,2.575
CoFeTiMoSi,10,500,3,BCC,2.572
CoFeTiMoSi,10,1000,1,BCC,2.769
CoFeTiMoSi,10,1000,2,BCC,2.792
CoFeTiMoSi,10,1000,3,BCC,2.995
CoFeTiMoSi,10,1500,1,BCC,2.876
CoFeTiMoSi,10,1500,2,BCC,2.773
CoFeTiMoSi,10,1500,3,BCC,2.754
CoFeTiMoSi,20,500,1,BCC,2.811
CoFeTiMoSi,20,500,2,BCC,1.143
CoFeTiMoSi,20,500,3,BCC,1.657
CoFeTiMoSi,20,1000,1,BCC,2.744
CoFeTiMoSi,20,1000,2,BCC,1.315
CoFeTiMoSi,20,1000,3,BCC,1.802
CoFeTiMoSi,20,1500,1,BCC,2.863
CoFeTiMoSi,20,1500,2,BCC,1.495
CoFeTiMoSi,20,1500,3,BCC,1.901
CoFeTiMoSi,30,500,1,BCC,2.849
CoFeTiMoSi,30,500,2,BCC,2.608
CoFeTiMoSi,30,500,3,BCC,2.691
CoFeTiMoSi,30,1000,1,BCC,2.5
CoFeTiMoSi,30,1000,2,BCC,2.874
CoFeTiMoSi,30,1000,3,BCC,2.663
CoFeTiMoSi,30,1500,1,BCC,2.751
CoFeTiMoSi,30,1500,2,BCC,2.648
CoFeTiMoSi,30,1500,3,BCC,2.976
CoNiMnTiMo,10,500,1,BCC,2.522
CoNiMnTiMo,10,500,2,BCC,2.854
CoNiMnTiMo,10,500,3,BCC,2.585
CoNiMnTiMo,10,1000,1,BCC,2.568
CoNiMnTiMo,10,1000,2,BCC,2.96
CoNiMnTiMo,10,1000,3,BCC,2.676
CoNiMnTiMo,10,1500,1,BCC,2.708
CoNiMnTiMo,10,1500,2,BCC,2.573
CoNiMnTiMo,10,1500,3,BCC,2.533
CoNiMnTiMo,20,500,1,BCC,2.843
CoNiMnTiMo,20,500,2,BCC,2.773
CoNiMnTiMo,20,500,3,BCC,2.644
CoNiMnTiMo,20,1000,1,BCC,2.956
CoNiMnTiMo,20,1000,2,BCC,2.567
CoNiMnTiMo,20,1000,3,BCC,2.602
CoNiMnTiMo,20,1500,1,BCC,2.546
CoNiMnTiMo,20,1500,2,BCC,2.852
CoNiMnTiMo,20,1500,3,BCC,2.989
CoNiMnTiMo,30,500,1,BCC,2.928
CoNiMnTiMo,30,500,2,BCC,2.606
CoNiMnTiMo,30,500,3,BCC,2.822
CoNiMnTiMo,30,1000,1,BCC,2.866
CoNiMnTiMo,30,1000,2,BCC,2.818
CoNiMnTiMo,30,1000,3,BCC,2.808
CoNiMnTiMo,30,1500,1,BCC,2.86
CoNiMnTiMo,30,1500,2,BCC,2.615
CoNiMnTiMo,30,1500,3,BCC,2.547
CoNiMnTiSi,10,500,1,FCC,2.519
CoNiMnTiSi,10,500,2,FCC,2.412
CoNiMnTiSi,10,500,3,FCC,2.382
CoNiMnTiSi,10,1000,1,FCC,2.483
CoNiMnTiSi,10,1000,2,FCC,2.401
CoNiMnTiSi,10,1000,3,FCC,2.396
CoNiMnTiSi,10,1500,1,FCC,2.477
CoNiMnTiSi,10,1500,2,FCC,2.399
CoNiMnTiSi,10,1500,3,FCC,2.424
CoNiMnTiSi,20,500,1,FCC,2.316
CoNiMnTiSi,20,500,2,FCC,2.185
CoNiMnTiSi,20,500,3,FCC,2.111
CoNiMnTiSi,20,1000,1,FCC,2.304
CoNiMnTiSi,20,1000,2,FCC,2.193
CoNiMnTiSi,20,1000,3,FCC,2.124
CoNiMnTiSi,20,1500,1,FCC,2.306
CoNiMnTiSi,20,1500,2,FCC,2.204
CoNiMnTiSi,20,1500,3,FCC,2.158
CoNiMnTiSi,30,500,1,FCC,2.186
CoNiMnTiSi,30,500,2,FCC,2.027
CoNiMnTiSi,30,500,3,FCC,1.915
CoNiMnTiSi,30,1000,1,FCC,2.207
CoNiMnTiSi,30,1000,2,FCC,2.041
CoNiMnTiSi,30,1000,3,FCC,1.94
CoNiMnTiSi,30,1500,1,FCC,2.24
CoNiMnTiSi,30,1500,2,FCC,2.072
CoNiMnTiSi,30,1500,3,FCC,1.977
CoNiMnMoSi,10,500,1,BCC_FCC,2.586
CoNiMnMoSi,10,500,2,BCC_FCC,2.679
CoNiMnMoSi,10,500,3,BCC_FCC,2.871
CoNiMnMoSi,10,1000,1,BCC_FCC,2.564
CoNiMnMoSi,10,1000,2,BCC_FCC,2.905
CoNiMnMoSi,10,1000,3,BCC_FCC,2.944
CoNiMnMoSi,10,1500,1,BCC_FCC,2.966
CoNiMnMoSi,10,1500,2,BCC_FCC,2.979
CoNiMnMoSi,10,1500,3,BCC_FCC,2.649
CoNiMnMoSi,20,500,1,BCC_FCC,2.563
CoNiMnMoSi,20,500,2,BCC_FCC,2.532
CoNiMnMoSi,20,500,3,BCC_FCC,2.659
CoNiMnMoSi,20,1000,1,BCC_FCC,2.623
CoNiMnMoSi,20,1000,2,BCC_FCC,2.591
CoNiMnMoSi,20,1000,3,BCC_FCC,2.679
CoNiMnMoSi,20,1500,1,BCC_FCC,2.698
CoNiMnMoSi,20,1500,2,BCC_FCC,2.861
CoNiMnMoSi,20,1500,3,BCC_FCC,2.958
CoNiMnMoSi,30,500,1,BCC_FCC,2.575
CoNiMnMoSi,30,500,2,BCC_FCC,2.86
CoNiMnMoSi,30,500,3,BCC_FCC,2.952
CoNiMnMoSi,30,1000,1,BCC_FCC,2.591
CoNiMnMoSi,30,1000,2,BCC_FCC,2.526
CoNiMnMoSi,30,1000,3,BCC_FCC,2.87
CoNiMnMoSi,30,1500,1,BCC_FCC,2.522
CoNiMnMoSi,30,1500,2,BCC_FCC,2.646
CoNiMnMoSi,30,1500,3,BCC_FCC,2.566
CoNiTiMoSi,10,500,1,BCC_FCC,1.91
CoNiTiMoSi,10,500,2,BCC_FCC,1.93
CoNiTiMoSi,10,500,3,BCC_FCC,2.002
CoNiTiMoSi,10,1000,1,BCC_FCC,1.864
CoNiTiMoSi,10,1000,2,BCC_FCC,1.911
CoNiTiMoSi,10,1000,3,BCC_FCC,2.004
CoNiTiMoSi,10,1500,1,BCC_FCC,1.826
CoNiTiMoSi,10,1500,2,BCC_FCC,1.878
CoNiTiMoSi,10,1500,3,BCC_FCC,2.03
CoNiTiMoSi,20,500,1,BCC_FCC,1.381
CoNiTiMoSi,20,500,2,BCC_FCC,1.391
CoNiTiMoSi,20,500,3,BCC_FCC,1.462
CoNiTiMoSi,20,1000,1,BCC_FCC,1.362
CoNiTiMoSi,20,1000,2,BCC_FCC,1.385
CoNiTiMoSi,20,1000,3,BCC_FCC,1.47
CoNiTiMoSi,20,1500,1,BCC_FCC,1.364
CoNiTiMoSi,20,1500,2,BCC_FCC,1.405
CoNiTiMoSi,20,1500,3,BCC_FCC,1.49
CoNiTiMoSi,30,500,1,BCC_FCC,2.87
CoNiTiMoSi,30,500,2,BCC_FCC,2.602
CoNiTiMoSi,30,500,3,BCC_FCC,2.584
CoNiTiMoSi,30,1000,1,BCC_FCC,2.876
CoNiTiMoSi,30,1000,2,BCC_FCC,2.609
CoNiTiMoSi,30,1000,3,BCC_FCC,2.564
CoNiTiMoSi,30,1500,1,BCC_FCC,2.725
CoNiTiMoSi,30,1500,2,BCC_FCC,2.943
CoNiTiMoSi,30,1500,3,BCC_FCC,2.728
CoMnTiMoSi,10,500,1,FCC,2.511
CoMnTiMoSi,10,500,2,FCC,2.637
CoMnTiMoSi,10,500,3,FCC,2.805
CoMnTiMoSi,10,1000,1,FCC,2.512
CoMnTiMoSi,10,1000,2,FCC,2.878
CoMnTiMoSi,10,1000,3,FCC,2.733
CoMnTiMoSi,10,1500,1,FCC,2.779
CoMnTiMoSi,10,1500,2,FCC,2.548
CoMnTiMoSi,10,1500,3,FCC,2.552
CoMnTiMoSi,20,500,1,FCC,2.522
CoMnTiMoSi,20,500,2,FCC,2.952
CoMnTiMoSi,20,500,3,FCC,2.968
CoMnTiMoSi,20,1000,1,FCC,2.853
CoMnTiMoSi,20,1000,2,FCC,2.942
CoMnTiMoSi,20,1000,3,FCC,2.977
CoMnTiMoSi,20,1500,1,FCC,2.824
CoMnTiMoSi,20,1500,2,FCC,2.964
CoMnTiMoSi,20,1500,3,FCC,2.99
CoMnTiMoSi,30,500,1,FCC,2.358
CoMnTiMoSi,30,500,2,FCC,2.499
CoMnTiMoSi,30,500,3,FCC,2.5
CoMnTiMoSi,30,1000,1,FCC,2.492
CoMnTiMoSi,30,1000,2,FCC,2.499
CoMnTiMoSi,30,1000,3,FCC,2.49
CoMnTiMoSi,30,1500,1,FCC,2.606
CoMnTiMoSi,30,1500,2,FCC,2.516
CoMnTiMoSi,30,1500,3,FCC,2.499
FeNiMnTiMo,10,500,1,BCC,2.907
FeNiMnTiMo,10,500,2,BCC,2.75
FeNiMnTiMo,10,500,3,BCC,2.884
FeNiMnTiMo,10,1000,1,BCC,2.919
FeNiMnTiMo,10,1000,2,BCC,2.608
FeNiMnTiMo,10,1000,3,BCC,2.695
FeNiMnTiMo,10,1500,1,BCC,2.754
FeNiMnTiMo,10,1500,2,BCC,2.7
FeNiMnTiMo,10,1500,3,BCC,2.523
FeNiMnTiMo,20,500,1,BCC,2.951
FeNiMnTiMo,20,500,2,BCC,2.959
FeNiMnTiMo,20,500,3,BCC,2.526
FeNiMnTiMo,20,1000,1,BCC,2.853
FeNiMnTiMo,20,1000,2,BCC,2.569
FeNiMnTiMo,20,1000,3,BCC,2.642
FeNiMnTiMo,20,1500,1,BCC,2.801
FeNiMnTiMo,20,1500,2,BCC,2.902
FeNiMnTiMo,20,1500,3,BCC,2.59
FeNiMnTiMo,30,500,1,BCC,2.846
FeNiMnTiMo,30,500,2,BCC,2.599
FeNiMnTiMo,30,500,3,BCC,2.932
FeNiMnTiMo,30,1000,1,BCC,2.801
FeNiMnTiMo,30,1000,2,BCC,2.744
FeNiMnTiMo,30,1000,3,BCC,2.834
FeNiMnTiMo,30,1500,1,BCC,2.838
FeNiMnTiMo,30,1500,2,BCC,2.526
FeNiMnTiMo,30,1500,3,BCC,2.56
FeNiMnTiSi,10,500,1,FCC,2.683
FeNiMnTiSi,10,500,2,FCC,2.923
FeNiMnTiSi,10,500,3,FCC,2.67
FeNiMnTiSi,10,1000,1,FCC,2.686
FeNiMnTiSi,10,1000,2,FCC,2.68
FeNiMnTiSi,10,1000,3,FCC,2.792
FeNiMnTiSi,10,1500,1,FCC,2.706
FeNiMnTiSi,10,1500,2,FCC,2.639
FeNiMnTiSi,10,1500,3,FCC,2.862
FeNiMnTiSi,20,500,1,FCC,2.522
FeNiMnTiSi,20,500,2,FCC,2.524
FeNiMnTiSi,20,500,3,FCC,2.526
FeNiMnTiSi,20,1000,1,FCC,2.804
FeNiMnTiSi,20,1000,2,FCC,2.876
FeNiMnTiSi,20,1000,3,FCC,2.788
FeNiMnTiSi,20,1500,1,FCC,2.518
FeNiMnTiSi,20,1500,2,FCC,2.73
FeNiMnTiSi,20,1500,3,FCC,2.706
FeNiMnTiSi,30,500,1,FCC,2.905
FeNiMnTiSi,30,500,2,FCC,2.897
FeNiMnTiSi,30,500,3,FCC,2.51
FeNiMnTiSi,30,1000,1,FCC,2.971
FeNiMnTiSi,30,1000,2,FCC,2.619
FeNiMnTiSi,30,1000,3,FCC,2.775
FeNiMnTiSi,30,1500,1,FCC,2.675
FeNiMnTiSi,30,1500,2,FCC,2.662
FeNiMnTiSi,30,1500,3,FCC,2.583
FeNiMnMoSi,10,500,1,MIP,2.696
FeNiMnMoSi,10,500,2,MIP,2.729
FeNiMnMoSi,10,500,3,MIP,2.64
FeNiMnMoSi,10,1000,1,MIP,2.573
FeNiMnMoSi,10,1000,2,MIP,2.954
FeNiMnMoSi,10,1000,3,MIP,2.547
FeNiMnMoSi,10,1500,1,MIP,2.716
FeNiMnMoSi,10,1500,2,MIP,2.843
FeNiMnMoSi,10,1500,3,MIP,2.557
FeNiMnMoSi,20,500,1,MIP,2.835
FeNiMnMoSi,20,500,2,MIP,2.998
FeNiMnMoSi,20,500,3,MIP,2.601
FeNiMnMoSi,20,1000,1,MIP,2.774
FeNiMnMoSi,20,1000,2,MIP,2.916
FeNiMnMoSi,20,1000,3,MIP,2.555
FeNiMnMoSi,20,1500,1,MIP,2.974
FeNiMnMoSi,20,1500,2,MIP,2.998
FeNiMnMoSi,20,1500,3,MIP,2.879
FeNiMnMoSi,30,500,1,MIP,2.566
FeNiMnMoSi,30,500,2,MIP,2.604
FeNiMnMoSi,30,500,3,MIP,2.787
FeNiMnMoSi,30,1000,1,MIP,2.714
FeNiMnMoSi,30,1000,2,MIP,2.952
FeNiMnMoSi,30,1000,3,MIP,2.81
FeNiMnMoSi,30,1500,1,MIP,2.926
FeNiMnMoSi,30,1500,2,MIP,2.511
FeNiMnMoSi,30,1500,3,MIP,2.9
FeNiTiMoSi,10,500,1,BCC_FCC,2.809
FeNiTiMoSi,10,500,2,BCC_FCC,2.795
FeNiTiMoSi,10,500,3,BCC_FCC,2.558
FeNiTiMoSi,10,1000,1,BCC_FCC,2.959
FeNiTiMoSi,10,1000,2,BCC_FCC,2.683
FeNiTiMoSi,10,1000,3,BCC_FCC,2.819
FeNiTiMoSi,10,1500,1,BCC_FCC,2.635
FeNiTiMoSi,10,1500,2,BCC_FCC,2.896
FeNiTiMoSi,10,1500,3,BCC_FCC,2.581
FeNiTiMoSi,20,500,1,BCC_FCC,2.903
FeNiTiMoSi,20,500,2,BCC_FCC,2.94
FeNiTiMoSi,20,500,3,BCC_FCC,2.859
FeNiTiMoSi,20,1000,1,BCC_FCC,2.811
FeNiTiMoSi,20,1000,2,BCC_FCC,2.544
FeNiTiMoSi,20,1000,3,BCC_FCC,2.735
FeNiTiMoSi,20,1500,1,BCC_FCC,2.638
FeNiTiMoSi,20,1500,2,BCC_FCC,2.804
FeNiTiMoSi,20,1500,3,BCC_FCC,2.547
FeNiTiMoSi,30,500,1,BCC_FCC,2.661
FeNiTiMoSi,30,500,2,BCC_FCC,2.706
FeNiTiMoSi,30,500,3,BCC_FCC,2.591
FeNiTiMoSi,30,1000,1,BCC_FCC,2.61
FeNiTiMoSi,30,1000,2,BCC_FCC,2.747
FeNiTiMoSi,30,1000,3,BCC_FCC,2.894
FeNiTiMoSi,30,1500,1,BCC_FCC,2.554
FeNiTiMoSi,30,1500,2,BCC_FCC,2.508
FeNiTiMoSi,30,1500,3,BCC_FCC,2.516
FeMnTiMoSi,10,500,1,FCC,2.862
FeMnTiMoSi,10,500,2,FCC,2.532
FeMnTiMoSi,10,500,3,FCC,2.96
FeMnTiMoSi,10,1000,1,FCC,2.69
FeMnTiMoSi,10,1000,2,FCC,2.93
FeMnTiMoSi,10,1000,3,FCC,2.999
FeMnTiMoSi,10,1500,1,FCC,2.802
FeMnTiMoSi,10,1500,2,FCC,2.883
FeMnTiMoSi,10,1500,3,FCC,2.565
FeMnTiMoSi,20,500,1,FCC,2.64
FeMnTiMoSi,20,500,2,FCC,2.907
FeMnTiMoSi,20,500,3,FCC,2.929
FeMnTiMoSi,20,1000,1,FCC,2.563
FeMnTiMoSi,20,1000,2,FCC,2.747
FeMnTiMoSi,20,1000,3,FCC,2.57
FeMnTiMoSi,20,1500,1,FCC,2.982
FeMnTiMoSi,20,1500,2,FCC,2.809
FeMnTiMoSi,20,1500,3,FCC,2.867
FeMnTiMoSi,30,500,1,FCC,2.574
FeMnTiMoSi,30,500,2,FCC,2.755
FeMnTiMoSi,30,500,3,FCC,2.591
FeMnTiMoSi,30,1000,1,FCC,2.679
FeMnTiMoSi,30,1000,2,FCC,2.81
FeMnTiMoSi,30,1000,3,FCC,2.737
FeMnTiMoSi,30,1500,1,FCC,2.649
FeMnTiMoSi,30,1500,2,FCC,2.579
FeMnTiMoSi,30,1500,3,FCC,2.951
NiMnTiMoSi,10,500,1,MIP,2.661
NiMnTiMoSi,10,500,2,MIP,2.748
NiMnTiMoSi,10,500,3,MIP,2.95
NiMnTiMoSi,10,1000,1,MIP,2.671
NiMnTiMoSi,10,1000,2,MIP,2.503
NiMnTiMoSi,10,1000,3,MIP,2.687
NiMnTiMoSi,10,1500,1,MIP,2.968
NiMnTiMoSi,10,1500,2,MIP,2.556
NiMnTiMoSi,10,1500,3,MIP,2.803
NiMnTiMoSi,20,500,1,MIP,2.956
NiMnTiMoSi,20,500,2,MIP,2.758
NiMnTiMoSi,20,500,3,MIP,2.948
NiMnTiMoSi,20,1000,1,MIP,2.626
NiMnTiMoSi,20,1000,2,MIP,2.595
NiMnTiMoSi,20,1000,3,MIP,2.501
NiMnTiMoSi,20,1500,1,MIP,2.777
NiMnTiMoSi,20,1500,2,MIP,2.705
NiMnTiMoSi,20,1500,3,MIP,2.969
NiMnTiMoSi,30,500,1,MIP,2.534
NiMnTiMoSi,30,500,2,MIP,2.554
NiMnTiMoSi,30,500,3,MIP,2.881
NiMnTiMoSi,30,1000,1,MIP,2.989
NiMnTiMoSi,30,1000,2,MIP,2.618
NiMnTiMoSi,30,1000,3,MIP,2.846
NiMnTiMoSi,30,1500,1,MIP,2.585
NiMnTiMoSi,30,1500,2,MIP,2.728
NiMnTiMoSi,30,1500,3,MIP,2.611
